id,timestamp,station,pm25,pm10,no2,so2,o3,co,temperature,humidity,aqi
359,2026-04-11 04:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",112,81,19.2,12,17.3,11.3,31.2333333333333,31.0666666666667,112
360,2026-04-11 09:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",72,74,12.9,6,23.5,10,31.325,30.875,74
361,2026-04-11 10:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",74,76,17.3,6.2,22.3,9.1,31.15,29.55,76
362,2026-04-11 10:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",74,76,17.3,6.2,22.3,9.1,30.4,32.55,76
363,2026-04-11 11:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",68,87,26.9,23.3,16.7,10.6,30.2333333333333,32.8666666666667,87
364,2026-04-11 11:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",68,87,26.9,23.3,16.7,10.6,29.15,33.45,87
365,2026-04-11 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",89,100,29.4,17.9,14.2,12.4,28.1333333333333,34.8,100
366,2026-04-11 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",97,106,28.1,15.4,14.2,12.7,26.9,36.9,106
367,2026-04-11 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",97,106,28.1,15.4,14.2,12.7,26.9,36.9,106
368,2026-04-11 14:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",132,125,25.5,5.7,12.2,14.5,25.9,39.6,132
369,2026-04-11 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",139,128,33.1,6.2,5.9,19.9,25.9,39.85,139
370,2026-04-11 16:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",156,146,37.8,7.1,4.9,21.3,26.2,39.7,156
371,2026-04-11 16:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",156,146,37.8,7.1,4.9,21.3,25.85,41.1,156
372,2026-04-11 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,156,34.2,7.9,5,19,25,47.5,164
373,2026-04-11 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",164,156,34.2,7.9,5,19,24.6333333333333,48.2333333333333,164
374,2026-04-11 18:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",175,162,31.9,11.9,4.1,16.6,25.25,45.5,175
375,2026-04-11 18:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",175,162,31.9,11.9,4.1,16.6,25.25,45.5,175
376,2026-04-11 18:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",175,162,31.9,11.9,4.1,16.6,25.25,45.5,175
377,2026-04-11 18:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",175,162,31.9,11.9,4.1,16.6,25.25,45.5,175
378,2026-04-11 18:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",175,162,31.9,11.9,4.1,16.6,25.25,45.5,175
379,2026-04-11 18:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",175,162,31.9,11.9,4.1,16.6,25.25,45.5,175
380,2026-04-11 18:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",175,162,31.9,11.9,4.1,16.6,25.25,45.5,175
381,2026-04-11 18:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",175,162,31.9,11.9,4.1,16.6,25.25,45.5,175
382,2026-04-11 18:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",175,162,31.9,11.9,4.1,16.6,25.25,45.5,175
383,2026-04-11 23:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,86,19.2,6.1,4.8,10,22.1,59.6,154
384,2026-04-12 03:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",211,149,18.2,14.4,10.2,10.7,26.675,44.7,211
385,2026-04-12 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",153,97,16.9,10.5,19.1,9.5,29.225,38.9,153
386,2026-04-12 06:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",137,92,14.4,8.3,20,8.2,30.0666666666667,36,137
387,2026-04-12 07:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",99,80,13.7,7.3,20.7,7.3,30.8,32.4,99
388,2026-04-12 08:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",80,78,12.6,5.9,20.9,7.3,31.2,30.7,80
389,2026-04-12 09:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",76,79,14.1,8,21,7.3,31.5,30.3,79
390,2026-04-12 09:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",76,79,14.1,8,21,7.3,31.5666666666667,30.1,79
391,2026-04-12 10:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",65,67,14.5,6.4,21.7,7.1,31.5,29.2,67
392,2026-04-12 11:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",60,72,14.1,4.5,22.5,7.3,31.2666666666667,29.3333333333333,72
393,2026-04-12 11:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",58,73,15.1,4.8,22.4,7.3,30.7333333333333,29.4666666666667,73
394,2026-04-12 12:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",56,76,14.9,4,22.6,7.9,29.1666666666667,30.3,76
395,2026-04-12 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",63,78,19.1,4.2,20.6,9.5,28.25,31.35,78
396,2026-04-12 14:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",75,88,23.3,4.4,16.6,11.8,27.7,32.2,88
397,2026-04-12 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",91,99,26.6,5.3,14.2,12.2,27.575,32.4,99
398,2026-04-12 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",91,99,26.6,5.3,14.2,12.2,26.9,33.6,99
399,2026-04-12 16:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",115,125,29.9,6.2,10.8,12.7,25.9,36.1,125
400,2026-04-12 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",112,120,32.6,7.8,9.1,13.1,26,36.125,120
401,2026-04-12 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",112,120,32.6,7.8,9.1,13.1,25.4333333333333,38.1333333333333,120
402,2026-04-12 18:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",127,132,29.8,7.2,9.2,12.1,24.9,39.8,132
403,2026-04-12 19:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",138,122,30.5,9.9,7.8,12.7,25,39.8,138
404,2026-04-12 19:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",138,122,30.5,9.9,7.8,12.7,24.95,39.95,138
405,2026-04-12 19:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",138,122,30.5,9.9,7.8,12.7,24.95,39.95,138
406,2026-04-12 19:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",138,122,30.5,9.9,7.8,12.7,24.95,39.95,138
407,2026-04-12 19:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",138,122,30.5,9.9,7.8,12.7,24.95,39.95,138
408,2026-04-12 19:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",138,122,30.5,9.9,7.8,12.7,24.95,39.95,138
409,2026-04-12 19:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",138,122,30.5,9.9,7.8,12.7,24.95,39.95,138
410,2026-04-12 19:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",138,122,30.5,9.9,7.8,12.7,24.95,39.95,138
411,2026-04-13 00:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",132,85,21.7,8.7,11.1,11.8,23.4,47.9,132
412,2026-04-13 04:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",165,114,22.4,14.1,22.5,11.5,29.7,33.95,165
413,2026-04-13 06:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",122,96,15.9,7.3,25.6,9.1,31.2,29.4,122
414,2026-04-13 08:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",65,78,14.6,5.8,28,8.2,32.3,27,78
415,2026-04-13 09:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",59,79,16.3,7.3,28,7.7,32.375,26.725,79
416,2026-04-13 11:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",55,69,13.5,5.3,29,7.3,32.1,26.1,69
417,2026-04-13 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",59,76,20.9,5.2,22.6,11.2,28,32.8,76
418,2026-04-13 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",59,76,20.9,5.2,22.6,11.2,27.7666666666667,33.1,76
419,2026-04-13 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",59,76,20.9,5.2,22.6,11.2,27.7666666666667,33.1,76
420,2026-04-13 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",59,76,20.9,5.2,22.6,11.2,27.7666666666667,33.1,76
421,2026-04-13 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",59,76,20.9,5.2,22.6,11.2,27.7666666666667,33.1,76
422,2026-04-13 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",59,76,20.9,5.2,22.6,11.2,27.7666666666667,33.1,76
423,2026-04-13 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",59,76,20.9,5.2,22.6,11.2,27.7666666666667,33.1,76
424,2026-04-13 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",59,76,20.9,5.2,22.6,11.2,27.7666666666667,33.1,76
425,2026-04-13 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",59,76,20.9,5.2,22.6,11.2,27.7666666666667,33.1,76
426,2026-04-13 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",59,76,20.9,5.2,22.6,11.2,27.7666666666667,33.1,76
427,2026-04-13 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",59,76,20.9,5.2,22.6,11.2,27.7666666666667,33.1,76
428,2026-04-14 03:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",158,110,33,8.9,15.7,12.7,29,37.1,158
429,2026-04-14 04:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,104,27.9,10.1,25.9,13,31,32.85,154
430,2026-04-14 06:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",165,119,19.4,10,36.5,10.9,32.95,26.85,165
431,2026-04-14 07:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",151,83,16.9,10.5,38,9.1,33,27.4,151
432,2026-04-14 07:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",151,83,16.9,10.5,38,9.1,33,27.4,151
433,2026-04-14 07:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",151,83,16.9,10.5,38,9.1,33,27.4,151
434,2026-04-14 08:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",117,82,17.4,10.3,37.7,9.1,32.6,27.3,117
435,2026-04-14 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",82,82,20.4,5.8,18.2,12.2,27.35,37.55,82
436,2026-04-14 14:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",124,106,36.1,5.9,6.9,21.1,26.6,37.9,124
437,2026-04-14 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",174,177,51.6,21.4,2.8,30.5,27.6,34,177
438,2026-04-14 17:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",191,189,47.8,16.3,2.5,26.8,25.2,41.7333333333333,191
439,2026-04-14 18:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",186,183,44.7,22.8,2.3,25.1,24.8,42.8,186
440,2026-04-14 19:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",189,187,45.6,18.8,2.4,18.4,24.55,43.15,189
441,2026-04-14 20:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",191,140,34.4,19.1,6.1,10.9,23.6,42.9,191
442,2026-04-14 21:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",191,140,29.4,14.9,6.9,9.5,23.375,43.65,191
443,2026-04-14 22:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",177,125,35.8,12.1,2.7,10.6,23,46.9666666666667,177
444,2026-04-14 22:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",177,125,35.8,12.1,2.7,10.6,22.9666666666667,48.6,177
445,2026-04-14 22:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",177,125,35.8,12.1,2.7,10.6,22.9666666666667,48.6,177
446,2026-04-15 02:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",172,128,37.1,18.9,6.2,11.5,29.35,34.3,172
447,2026-04-15 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",159,112,21.1,18.5,38.7,6.4,32.9,28.5,159
448,2026-04-15 06:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",158,112,21,13.6,39,5.5,32.9,27.6,158
449,2026-04-15 08:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",61,78,15.5,5.8,25.4,2.1,34.3,25,78
450,2026-04-15 09:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",38,74,17.9,5,23.6,1.9,34.4,24.1,74
451,2026-04-15 10:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",53,68,17.2,8.5,24.2,1.9,33.95,24.75,68
452,2026-04-15 11:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",34,61,19,8.4,24.4,2.1,33.3,25.2,61
453,2026-04-15 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",55,70,25.8,5.3,16.9,7.3,30.75,28.6,70
454,2026-04-15 14:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",83,100,42.2,6.3,6.2,19.3,26.5,37.9,100
455,2026-04-15 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",102,125,49.6,9,2.5,32.6,26.05,41.15,125
456,2026-04-15 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",102,125,49.6,9,2.5,32.6,26.05,41.15,125
457,2026-04-15 18:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",195,323,43.9,12.7,2.4,39.8,25.5,41.45,323
458,2026-04-15 19:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",184,265,41.8,14.5,2.4,13.9,24.9666666666667,42.9,265
459,2026-04-15 20:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",180,238,40.5,12.3,2.4,9.1,24.1666666666667,45.5333333333333,238
460,2026-04-15 20:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",180,238,40.5,12.3,2.4,9.1,24,45.45,238
461,2026-04-15 21:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",174,179,41,11.2,2.4,5.8,23.6,47.2,179
462,2026-04-15 22:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",175,152,39.7,9.6,2.2,9.1,23.3,46.3,175
463,2026-04-15 23:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",178,142,37.7,9.9,2.3,12.1,23.3,46.9666666666667,178
464,2026-04-16 01:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",183,139,34.7,7.6,2.6,17.2,26,47.7,183
465,2026-04-16 02:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",187,147,39.4,7.9,2.8,19,31.7666666666667,33.5,187
466,2026-04-16 06:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",172,175,19.4,12.5,39.6,8,33.7,28.9,175
467,2026-04-16 08:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",97,89,14.9,9.9,35.9,5.9,34.6,26.6,97
468,2026-04-16 09:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",76,76,13.3,8.5,35.5,5.5,34.8,26.4,76
469,2026-04-16 10:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",75,72,16.2,8.4,33.1,5.5,34.4,26.1,75
470,2026-04-16 11:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",75,76,16.2,8.2,24.2,5.8,34.2333333333333,26.1,76
471,2026-04-16 11:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",75,76,16.2,8.2,24.2,5.8,34.2333333333333,26.1,76
472,2026-04-16 14:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",162,259,53.2,12.7,2.6,23.5,27.7,39.3,259
473,2026-04-16 14:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",162,259,53.2,12.7,2.6,23.5,27.7,39.3,259
474,2026-04-16 14:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",162,259,53.2,12.7,2.6,23.5,27.7,39.3,259
475,2026-04-16 19:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",221,432,47.3,12.9,2.7,26.7,25.45,48.95,432
476,2026-04-16 19:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",221,404,46.5,12.3,2.7,26.5,25.45,48.9,404
477,2026-04-16 20:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",221,333,42.5,12.2,3.1,24.4,25.5333333333333,48.8666666666667,333
478,2026-04-16 21:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",254,409,39.5,16.5,2.7,16.3,26.1,45.8,409
479,2026-04-16 21:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",254,409,39.5,16.5,2.7,16.3,25.8,47.35,409
480,2026-04-16 22:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",254,409,39.5,16.5,3,13,25.2,50.35,409
481,2026-04-16 23:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",237,315,34.6,16.9,3,12.2,25.1,51.6,315
482,2026-04-17 03:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",257,350,80.3,16.7,3.7,25.3,29.3,43.25,350
483,2026-04-17 05:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",186,212,31.4,20.3,18.7,9.1,32.8,28.9,212
484,2026-04-17 06:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",162,155,28.5,15.4,26.3,8.2,33.4,28.05,162
485,2026-04-17 07:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",137,126,20.7,13,36.3,5.8,34.1333333333333,27.8,137
486,2026-04-17 09:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",134,118,19.2,9.5,33.8,4.3,32.45,31.05,134
487,2026-04-17 10:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",99,101,22.8,7.9,19.6,5.2,31.3,32.05,101
488,2026-04-17 11:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",112,138,32.4,20.7,14.7,6.1,28.9,39.9,138
489,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,25.3,56.7,218
490,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
491,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
492,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
493,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
494,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
495,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
496,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
497,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
498,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
499,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
500,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
501,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
502,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
503,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
504,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
505,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
506,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
507,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
508,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
509,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
510,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
511,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
512,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
513,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
514,2026-04-17 13:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",154,218,19.9,7.7,8.1,7,26,52.1333333333333,218
515,2026-04-18 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",167,194,46,9.4,2.7,49.3,26.9,44.85,194
516,2026-04-18 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",167,194,46,9.4,2.7,49.3,26.9,44.85,194
517,2026-04-18 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",167,194,46,9.4,2.7,49.3,26.9,44.85,194
518,2026-04-18 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",167,194,46,9.4,2.7,49.3,26.9,44.85,194
519,2026-04-18 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",167,194,46,9.4,2.7,49.3,26.9,44.85,194
520,2026-04-18 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",167,194,46,9.4,2.7,49.3,26.9,44.85,194
521,2026-04-18 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",167,194,46,9.4,2.7,49.3,26.9,44.85,194
522,2026-04-18 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",167,194,46,9.4,2.7,49.3,26.9,44.85,194
523,2026-04-18 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",167,194,46,9.4,2.7,49.3,26.9,44.85,194
524,2026-04-18 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",167,194,46,9.4,2.7,49.3,26.9,44.85,194
525,2026-04-18 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",167,194,46,9.4,2.7,49.3,26.9,44.85,194
526,2026-04-18 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",167,194,46,9.4,2.7,49.3,26.9,44.85,194
527,2026-04-18 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",167,194,46,9.4,2.7,49.3,26.9,44.85,194
528,2026-04-18 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",167,194,46,9.4,2.7,49.3,26.9,44.85,194
529,2026-04-18 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",167,194,46,9.4,2.7,49.3,26.9,44.85,194
530,2026-04-18 15:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",167,194,46,9.4,2.7,49.3,26.9,44.85,194
531,2026-04-19 07:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",178,163,19.1,20,31.1,7.7,34.45,29.55,178
532,2026-04-19 08:30:00,"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",156,131,13.4,12.3,27.2,5.5,34.9,27.9333333333333,156
